Crop,Temperature,Humidity,Rainfall,Label_N,Label_P,Label_K
pomegranate,19.86173586,86.19740917,111.0217929,12,20,39
pomegranate,18.07132963,93.14554876,106.3602023,4,19,43
pomegranate,23.89162561,89.61850203,104.617522,3,9,45
pomegranate,23.98598756,93.34236582,104.991282,1,27,36
pomegranate,20.93892916,85.42912869,103.0295938,23,30,44
pomegranate,20.82210727,87.22815682,109.4429934,24,21,42
pomegranate,20.86474944,91.61793636,106.8685636,13,30,37
pomegranate,24.45840036,86.10874614,111.3779693,40,11,44
pomegranate,24.51147697,90.64498715,105.6209954,21,9,40
pomegranate,24.56811204,92.03009222,110.9633894,3,27,44
pomegranate,24.63228709,89.01574455,110.6956184,40,29,42
pomegranate,20.07386547,90.97819712,103.7084055,14,25,40
pomegranate,21.80523051,94.63612858,102.6488846,38,14,37
pomegranate,22.8122645,86.34233767,110.4432293,34,9,36
pomegranate,22.73031253,88.48567856,104.6843243,32,14,37
pomegranate,23.2801227,94.94330457,111.1382096,18,21,35
pomegranate,19.30106297,87.1775172,105.4766591,8,23,38
pomegranate,19.0087067,88.83768149,108.6793978,15,6,41
pomegranate,24.35193812,90.88612388,105.529185,0,5,36
pomegranate,24.72235539,88.87651295,112.1926517,22,9,44
pomegranate,21.92513945,94.46485312,111.7162016,14,8,43
pomegranate,24.83954414,86.88738076,107.6435771,31,11,45
pomegranate,18.09691127,90.42177379,104.88189,39,17,45
pomegranate,20.24104904,91.08706822,109.2537734,10,5,42
pomegranate,23.22594,94.42971362,105.6917856,8,28,38
pomegranate,23.50128217,92.97527546,106.61905,32,13,42
pomegranate,19.44623085,89.02127045,106.1606833,18,9,40
pomegranate,20.51343484,92.51675903,110.5764023,20,27,41
pomegranate,18.90223032,94.99897537,107.6103211,39,25,36
pomegranate,18.90592319,89.24126808,112.4750941,20,7,45
pomegranate,22.63045168,88.45577158,109.0357597,11,10,45
pomegranate,19.38603815,86.79058496,109.9130984,40,18,43
pomegranate,24.38318965,91.19431555,103.6012114,3,26,39
pomegranate,23.77989026,92.93386903,106.977723,9,16,36
pomegranate,22.59890174,93.16343942,110.0932899,30,20,38
pomegranate,24.37766782,85.4017118,106.128338,40,9,41
pomegranate,20.89273273,91.07776977,104.4407083,40,30,35
pomegranate,18.09903225,85.70786282,107.0050976,32,25,35
pomegranate,20.00218987,85.83618191,112.337046,33,23,45
pomegranate,19.85139326,89.80732335,102.8186358,4,14,41
pomegranate,21.25433607,92.65058936,106.2784673,13,17,45
pomegranate,23.65374106,93.32657504,109.8076178,39,24,39
pomegranate,23.88404783,86.20613842,108.3121789,8,28,37
banana,29.36792366,76.24900101,92.82840911,91,94,46
banana,27.33368994,83.67675197,101.0494791,105,95,50
banana,27.40053601,82.96221306,104.9378,108,92,53
banana,29.3159075,80.11585705,90.10978128,86,76,54
banana,26.05433004,79.39654531,113.2297373,80,77,49
banana,25.86632408,84.42379269,114.5357503,93,94,53
banana,27.00932084,80.18546798,97.32531705,90,92,55
banana,29.55054817,78.06762846,99.34482238,108,89,53
banana,26.28845991,83.390039,113.8729798,108,88,55
banana,29.16226551,76.16151562,100.0075679,105,77,52
banana,28.65003945,82.68752542,98.75084366,118,88,52
banana,29.07311132,76.50045221,100.1692639,101,87,54
banana,28.08166093,75.26429821,118.2761894,95,75,50
banana,27.1994597,78.8086068,99.72430835,106,85,53
banana,28.05484146,78.04602887,108.3957179,86,95,49
banana,25.14748006,83.34688193,98.66679427,83,79,55
banana,25.94019018,78.3422098,119.84797,85,95,47
banana,27.66752761,79.68542782,108.66464,109,79,45
banana,25.56703012,75.94067692,102.7867717,100,76,45
banana,28.6956201,82.54195839,116.1616839,117,86,48
banana,26.33544853,76.8532006,118.6858263,114,94,53
banana,25.93730186,78.89864446,98.21747528,110,78,50
banana,25.13686519,84.88394407,91.46442491,94,70,48
banana,27.50527651,80.79783998,105.0776992,80,71,47
banana,26.21009246,82.34429458,112.0700033,114,79,51
banana,29.10403455,79.19588629,92.07835761,88,78,45
banana,29.2440638,77.32017166,90.66727868,112,73,48
banana,25.56202173,77.38229006,93.10247183,117,76,47
banana,26.3985515,81.36028902,98.16752001,111,87,48
banana,28.09577643,77.79586769,109.5408614,89,83,47
banana,27.84767901,83.31110751,117.2878912,93,91,47
banana,27.39341554,81.4654833,94.31102057,92,81,52
banana,25.14517635,81.38204104,119.218154,105,74,45
banana,28.65456263,79.28693687,102.4633775,102,71,48
banana,29.16093424,76.67484233,109.575944,94,91,51
banana,27.57278064,82.0638878,91.34276507,116,71,47
banana,25.40909896,82.36208097,112.9794804,117,79,49
banana,25.99069521,83.33983116,112.0777152,119,72,55
banana,26.29039046,81.06003778,118.6730366,99,73,53
banana,29.14827211,78.71024836,117.536781,91,84,52
banana,26.59743595,79.35898915,107.3944717,80,90,47
banana,25.36059237,75.03193255,116.5531455,101,70,48
banana,29.12036889,80.18080728,112.3982055,108,89,53
banana,27.53911354,77.25629897,110.3262123,100,80,52
banana,29.66727337,83.51014178,110.2511102,109,91,53
banana,25.05802193,84.97323747,110.4408803,82,78,46
banana,25.86824781,78.52399914,116.3019555,106,70,55
banana,25.85036988,81.95580471,119.0856171,90,86,52
banana,26.51682337,77.79913575,108.8547508,83,95,50
banana,28.66725136,79.59242542,118.2583441,119,90,48
banana,28.14938935,81.54448882,91.40508414,107,72,45
banana,26.42313317,83.6995044,95.12322062,116,81,55
banana,26.59386409,81.40740301,109.9825551,101,75,50
banana,27.71822477,76.57853189,102.2099836,93,81,50
banana,28.98333432,82.95958244,109.022564,95,75,45
banana,29.42017919,83.96754496,117.229079,107,71,55
banana,27.39872329,81.10523402,112.1355384,83,94,47
banana,26.4020227,84.41007614,111.0162259,102,73,54
banana,27.81251452,82.69285419,99.20961514,86,79,45
banana,25.19640218,83.55829874,115.8586081,117,86,53
banana,28.31193338,75.77363772,119.695765,111,79,53
banana,25.90113128,80.47152737,110.10323,95,74,50
banana,27.48612983,76.11239849,109.2768851,91,75,55
banana,29.38254012,83.50423735,109.2486647,93,83,46
banana,29.22118628,81.08183635,108.8616474,92,85,51
banana,27.09062164,81.33506906,110.1331182,104,80,54
banana,26.12643374,81.81365007,104.4812858,103,72,51
banana,29.01207743,77.95192527,90.43495443,92,75,45
banana,27.96799119,79.28625709,119.4765557,93,85,49
banana,28.0764455,76.05522115,118.9923573,120,87,52
banana,25.16278237,84.97849241,90.94554618,108,72,46
banana,25.78749808,84.51194224,114.2005455,105,88,54
banana,25.34119774,84.47321314,91.06493353,98,79,50
banana,29.44795403,78.34971537,96.45042585,111,88,55
banana,26.47522633,78.51833782,113.1161095,97,74,45
banana,27.39489579,83.31172003,92.78133617,95,82,48
banana,25.08347445,80.261731,94.32961456,89,91,55
banana,26.6719835,76.48541655,91.73358569,89,85,55
banana,25.44926208,79.49221962,100.6619171,118,88,51
banana,28.22776705,80.6430384,98.00403016,101,92,45
banana,28.1279509,77.48247073,103.5045395,99,92,47
banana,28.9470467,82.1888998,95.83016448,82,77,46
banana,27.96236771,84.15403614,97.55986676,90,86,55
banana,28.00316034,78.90085998,94.68180316,95,88,52
banana,29.1400919,80.1190228,90.45142867,104,73,46
banana,27.9122104,83.36307683,90.24211529,102,73,52
banana,25.43480512,81.53977797,96.47800391,100,74,52
banana,28.55980972,84.51602322,111.0843029,94,89,48
banana,26.59580783,82.99556744,100.5123341,99,70,46
banana,27.19711623,77.3970629,99.46950465,112,87,48
banana,25.29391516,79.29122198,105.4220251,117,82,45
banana,29.90888522,76.98740841,91.99964712,96,86,51
banana,27.94972463,76.63713353,109.0921631,113,85,45
banana,25.01018457,78.76260938,108.3690513,105,93,46
banana,29.21144871,84.70189923,108.5501443,85,89,51
banana,27.35911627,84.54625006,90.81250457,108,94,47
banana,28.0106804,76.52808057,103.7040783,92,81,52
banana,28.67208915,82.20793613,94.37987496,110,71,54
banana,27.34585147,78.4873835,92.15524332,82,75,55
banana,29.50704598,78.20585613,98.12565829,117,81,53
mango,29.73770045,47.54885174,90.09586854,2,40,27
mango,33.55695561,53.72979826,98.67527561,39,24,31
mango,27.00315545,47.67525434,95.85118326,21,26,27
mango,33.56150184,45.53556603,95.70525913,25,22,25
mango,35.89855625,54.25964196,92.19721736,0,21,32
mango,34.17719782,50.62161586,98.00687989,20,19,35
mango,30.01592643,53.19212381,97.72843182,19,21,34
mango,31.74592134,45.16127859,93.75441586,18,17,31
mango,35.99009679,52.22780489,95.3713484,11,36,33
mango,31.86641378,52.19331595,98.46768642,30,28,30
mango,27.75518664,52.34605806,94.11213345,18,19,27
mango,34.72413192,51.4271781,97.31258083,23,23,27
mango,27.53907547,53.63549533,99.35408185,37,30,34
mango,27.69637763,48.5622488,89.85646496,11,27,30
mango,27.25373364,52.66319725,91.87312479,12,19,31
mango,30.33723921,48.88704844,94.42850522,3,28,33
mango,31.85744939,45.53106268,91.55845821,37,38,32
mango,35.39986338,49.45962621,97.41054011,26,37,30
mango,29.80747243,52.13797867,95.74606104,14,18,30
mango,34.16438906,54.16482251,98.33351125,40,16,35
mango,28.93270187,47.94053996,99.9834242,4,20,25
mango,27.98392787,53.33018851,99.61465679,36,25,33
mango,31.20478173,54.49960506,94.62954663,30,17,31
mango,32.13409675,50.52559148,98.63333684,28,37,28
mango,28.91862016,48.13974548,97.01331604,38,15,30
mango,31.09779147,47.41196659,90.28624348,12,37,30
mango,34.73823882,49.08864345,90.65022183,38,19,31
mango,29.98080499,49.48613279,91.82271568,8,33,29
mango,33.80398664,46.12866113,90.82549241,15,27,28
mango,30.07202564,50.96040505,92.09609766,34,16,25
mango,27.92063282,51.77965917,100.2585673,11,36,31
mango,31.40948821,49.21729127,92.99739415,33,29,34
mango,35.7877738,51.94190321,100.2160615,12,31,26
mango,33.36140093,45.02236377,98.81596545,12,34,28
mango,35.96054636,48.69677802,98.00644238,5,16,31
mango,28.33333307,51.39586505,91.67241761,1,30,29
mango,32.27652024,50.19368841,95.99487068,16,35,31
mango,31.99490489,50.84881347,97.38741498,35,18,26
mango,27.58258929,48.56916221,95.8445641,4,40,26
mango,29.38471637,45.88744691,100.8124659,9,29,34
mango,32.38697531,53.2328243,90.21633216,2,38,33
mango,30.91471455,49.92963856,90.14047759,26,32,32
mango,35.37775595,45.58110023,97.41586402,34,38,31
mango,32.32362177,52.5896771,93.36718816,5,32,33
mango,28.22373428,47.40519056,97.76832322,31,29,26
mango,27.27433181,47.16808054,95.257992,34,34,35
mango,27.10710832,50.70880979,92.37238878,36,19,32
mango,34.89226666,48.75613373,91.63074547,7,17,26
mango,33.7462686,48.50387598,92.26439205,38,15,27
mango,27.3511056,54.43945147,96.27792547,5,19,25
mango,32.89300162,52.61323969,94.49161372,37,36,26
mango,35.38598705,51.42664176,90.29643888,21,31,32
mango,27.5529736,47.90859131,90.40332704,37,36,27
mango,32.82141065,47.45553843,90.89173106,23,23,30
mango,30.17294105,51.0845903,95.23444287,36,26,26
mango,29.26382931,54.82257868,100.7586226,24,33,35
mango,32.06097197,51.08494181,96.59816497,26,18,30
mango,28.69818144,47.71875722,99.642454,22,17,26
mango,29.14305008,49.40983294,97.55155537,11,34,32
mango,28.3471611,53.53903102,90.40260445,29,35,28
mango,27.67256197,45.41692012,92.84991507,22,28,26
mango,28.1218093,46.16888595,93.30247448,23,24,32
mango,30.79375683,46.69536813,92.21318555,1,35,34
mango,28.89409382,54.80750249,94.76322976,2,24,34
mango,33.33024826,45.61143594,98.28583013,39,37,25
mango,27.78912455,53.96886679,91.01152997,15,36,27
mango,31.65333432,48.20662669,91.09745581,3,18,31
mango,29.75150773,46.73723302,91.405983,8,38,32
mango,31.32995611,50.22287593,89.78216168,33,31,34
mango,35.63627319,48.97047762,97.51952041,14,29,32
mango,31.66524687,51.98594645,89.98024312,18,20,26
mango,32.26935342,53.56092806,95.94035356,9,21,32
mango,27.81005614,51.59445462,95.89898581,20,30,27
mango,34.58561471,50.34035336,100.3060719,9,38,25
mango,31.27180992,52.23810152,89.74409017,26,24,34
mango,33.93679864,52.72170281,97.4611918,31,36,29
mango,31.09154239,47.02058367,91.46664318,14,18,35
mango,31.89356292,49.02450149,89.59371481,40,16,35
mango,32.45465292,50.69693751,95.04871605,28,27,34
mango,35.47478322,47.97230503,97.79072474,0,17,30
mango,27.32961444,49.30347234,93.53197359,1,29,29
mango,30.90225239,49.95955487,91.77522598,2,36,31
mango,29.09382275,45.5661059,96.23520043,12,27,26
mango,30.02086169,46.78393776,96.63721027,7,28,35
mango,34.13072188,51.25786185,96.38808001,0,36,26
mango,33.44619894,53.05980465,98.05089394,26,35,31
mango,35.3915464,52.48823147,91.22881052,27,21,30
mango,31.53356352,53.06009323,98.57025046,22,38,31
mango,30.7645515,47.93791463,90.38503469,22,18,31
mango,30.01821337,50.0983181,96.08745082,28,23,28
mango,31.32863689,47.59319575,94.67344737,7,31,27
mango,33.88004781,54.39416048,89.29147581,29,34,26
mango,28.07802689,54.9640534,97.45373619,8,37,33
mango,35.53845018,52.94641947,91.54560427,39,16,27
mango,28.70595247,50.44030129,95.8946444,40,24,25
mango,31.48451729,48.77926304,93.17221967,19,38,26
mango,27.69819273,51.41593238,100.7720705,21,21,30
mango,30.41235793,52.48100602,93.92375879,22,18,33
mango,32.17752026,54.01352682,91.88766069,31,20,30
mango,32.6112614,47.74916499,91.10190759,18,26,31
grapes,29.99677232,81.54156612,67.12534492,24,130,195
grapes,30.7280404,82.42614055,68.38135469,13,144,204
grapes,32.44577836,83.88504863,68.73932528,22,123,205
grapes,37.46566825,80.65968681,66.83872293,36,125,196
grapes,22.03296178,83.74372787,65.34440794,24,131,196
grapes,39.64851881,82.21079946,70.39906054,2,123,198
grapes,16.77557314,82.75241875,66.76285469,35,140,197
grapes,12.14190714,83.56812483,69.63122027,11,122,195
grapes,12.7567962,81.62497448,66.77844567,6,123,203
grapes,39.04071989,80.18393287,73.88467027,17,134,204
grapes,39.70772192,82.68593454,74.91506217,25,130,197
grapes,9.467960445,82.29335466,66.02765219,27,145,205
grapes,29.58748357,80.91934392,68.06417307,9,122,201
grapes,17.82803682,80.96093443,65.84748763,16,139,203
grapes,8.825674745,82.89753705,67.235765,32,141,204
grapes,27.83487131,83.51444973,73.02882766,22,138,195
grapes,11.02105378,80.55557235,68.23963161,31,144,202
grapes,17.5862944,80.84806564,71.4065452,3,136,205
grapes,19.89363946,82.73366439,69.66256816,28,122,197
grapes,29.93707596,81.77713468,65.52279323,4,136,204
grapes,36.73126647,80.58931938,72.24230804,39,145,201
grapes,20.42094753,81.54185044,66.93065667,38,132,197
grapes,25.51939719,83.98351748,69.17281221,36,133,198
grapes,30.50734778,82.71775569,70.08200379,25,121,201
grapes,18.4269936,80.55625868,69.75734306,15,125,199
grapes,12.087022,83.59398734,68.66813363,24,140,205
grapes,23.60115364,82.48336987,73.23901752,13,132,203
grapes,12.80000387,81.20876367,67.10439401,5,126,197
grapes,38.06099482,82.24729637,65.70148216,30,120,200
grapes,39.06555518,82.03812973,69.30772897,23,142,197
grapes,33.78372897,81.16314317,74.53557341,26,135,203
grapes,16.76201707,82.00335557,73.28712806,7,126,203
grapes,35.89307536,82.66850729,66.53946559,32,139,198
grapes,21.01245395,81.17931863,66.38448261,9,141,202
grapes,10.89875873,80.01639435,68.69420397,20,142,196
grapes,16.36251869,83.00471609,71.55665483,32,129,201
grapes,20.28370163,81.32235739,71.06611222,3,134,199
grapes,25.11108456,83.25447587,73.01026829,38,138,204
grapes,33.4641162,83.86742974,67.92204319,14,131,198
grapes,11.7976469,80.86325389,65.06962486,20,122,204
grapes,11.36300891,80.03100049,71.18289431,40,126,201
grapes,25.23542319,80.68700527,67.03840888,36,128,204
grapes,15.99050693,81.23966573,74.40198861,11,132,197
grapes,22.4359017,80.18612085,65.3973168,0,137,195
grapes,34.76086052,81.03544763,65.70430027,19,123,200
grapes,31.11047251,83.34010951,71.43001582,31,136,197
grapes,28.57828803,80.95628959,73.34232097,4,134,200
grapes,41.18664903,81.01783402,68.68895899,39,139,201
grapes,27.02766138,83.17093908,70.95666003,8,127,196
grapes,21.19339319,82.33098331,74.62834921,39,138,203
grapes,10.38004759,83.44518113,67.3917379,32,120,204
grapes,31.3115978,82.56407013,65.01095312,12,142,203
grapes,20.46657776,80.97598029,71.29813872,8,133,195
grapes,29.36947679,81.53996362,66.13442813,8,139,199
grapes,10.72302459,80.02130636,65.2982112,21,134,202
grapes,14.97846952,80.49979873,71.63437433,40,140,195
grapes,15.3246651,81.67215994,71.60102999,39,127,202
grapes,18.73932187,81.12109244,73.55807954,19,120,195
grapes,19.3642553,83.36094029,67.15094741,21,139,201
grapes,41.20733624,81.61051026,65.90227462,17,136,195
grapes,33.34214482,82.51034633,70.68098614,33,139,203
grapes,23.81995682,80.12211649,67.2739864,22,133,201
grapes,40.66012294,81.24995984,74.03030056,32,130,196
grapes,11.82768186,80.2827185,74.10225057,37,135,205
grapes,13.28504331,83.54193816,65.80006004,15,140,195
grapes,35.83089092,83.32560104,73.67984885,39,132,196
grapes,26.18159716,81.03886263,66.05911698,40,121,199
grapes,24.57558351,80.70695797,69.706113,40,132,202
grapes,29.67229086,83.71498986,66.48490371,29,142,203
grapes,39.37102553,81.25353895,74.08101744,32,121,199
grapes,17.66558428,82.92903419,69.8671263,6,140,205
grapes,24.06679352,82.66396666,69.81855775,8,120,196
grapes,15.31413469,80.09711412,74.82144653,34,133,202
grapes,21.77466746,80.54942557,69.39630398,35,135,199
grapes,26.91624843,80.76838926,69.30927185,16,145,199
grapes,41.65602996,82.22118237,74.19664838,8,136,201
grapes,17.98667801,81.17712085,72.37127689,25,129,195
grapes,29.12033769,82.79092939,68.8503047,16,130,201
grapes,34.38922481,83.18392806,71.03001556,39,129,203
grapes,41.36106301,82.79782954,69.92107482,38,135,203
grapes,35.12158265,82.26890793,69.71518491,33,120,205
grapes,19.6491772,80.15215777,73.69529586,35,125,204
grapes,16.27852801,82.94270065,66.57462809,1,132,200
grapes,21.11903604,80.63399198,69.27779761,39,140,203
grapes,19.2077707,82.9042841,66.83113717,28,145,202
grapes,25.96308415,82.57813624,70.31782647,6,128,200
grapes,25.67385024,81.6212135,74.10919422,6,139,199
grapes,41.94865736,81.15595212,73.06862952,29,122,196
grapes,11.18994268,80.8084305,66.34234944,37,144,197
grapes,17.5438296,82.94703302,73.77063744,38,120,197
grapes,13.05809741,80.28297993,70.75633584,38,141,198
grapes,9.724457611,83.74765639,74.46411148,14,121,203
grapes,27.92004934,82.93262435,69.92092839,6,125,204
grapes,9.535585543,80.73112694,69.44115171,32,138,197
grapes,13.42988625,80.06633966,71.40043037,11,124,204
grapes,9.851242629,80.22631717,68.42802444,23,138,200
grapes,24.97256132,82.72828653,66.70016285,40,143,201
grapes,27.23708304,82.94573346,70.42508897,6,142,202
grapes,18.70679077,83.4795292,66.5964488,37,124,195
grapes,9.949929082,82.55138983,66.00817551,35,134,204
watermelon,26.47330219,80.92254421,53.65742581,119,25,51
watermelon,25.18780042,83.44621709,46.87420883,119,19,55
watermelon,25.29954705,81.77527562,57.04147057,105,30,50
watermelon,24.74631269,88.30866319,57.95826144,114,8,50
watermelon,26.58740671,81.32563243,41.87540028,93,22,52
watermelon,24.53442564,88.989272,49.11618732,80,26,55
watermelon,26.0713757,88.7285657,57.79652846,85,27,45
watermelon,25.96534238,89.77076659,59.46338556,85,22,53
watermelon,26.22338015,85.34866045,54.60159289,82,22,45
watermelon,24.41311871,89.81574032,44.07843475,118,13,54
watermelon,26.49195283,80.04678201,57.72799157,83,25,53
watermelon,24.04355803,84.18406764,53.78929956,86,15,47
watermelon,25.5421695,83.31883376,57.57343233,101,10,47
watermelon,26.74550678,83.9195902,40.794305,119,9,50
watermelon,25.7131428,80.22972777,43.08961827,104,17,46
watermelon,25.76484262,84.1726996,44.22066914,95,12,51
watermelon,26.79489868,89.64815231,57.74091817,102,14,52
watermelon,24.9004602,89.73524177,57.44942094,109,21,55
watermelon,26.80750629,88.22874955,58.79889057,81,18,50
watermelon,25.11189154,80.02621335,44.20656987,103,17,51
watermelon,26.2148837,87.6883982,59.65590798,105,14,50
watermelon,24.9103226,86.97190046,49.48575692,97,8,52
watermelon,25.79448878,84.26830701,56.45229202,120,19,49
watermelon,25.26931156,87.55055105,40.12650421,95,16,55
watermelon,25.76402693,87.5931128,46.05122728,83,29,52
watermelon,25.85483596,89.13163965,46.85176955,83,9,45
watermelon,24.33528185,81.44030363,48.32113628,91,21,50
watermelon,25.37601283,80.99313508,57.23028471,116,5,54
watermelon,24.86094646,85.05318563,55.29563514,112,28,54
watermelon,24.71885473,88.94568335,48.45978627,88,29,51
watermelon,24.21495706,84.20576992,48.01138482,118,15,45
watermelon,25.81692236,82.043255,54.82963379,92,21,48
watermelon,24.47018505,84.16390229,57.26773002,106,14,45
watermelon,24.13078816,84.84494575,51.19470197,99,5,47
watermelon,26.1793464,86.52258079,49.43050977,98,8,51
watermelon,26.17668721,86.7295205,53.33484977,108,22,46
watermelon,26.03867719,84.6378378,44.3993381,119,7,55
watermelon,26.53259325,82.39053979,54.30660782,117,27,48
watermelon,26.81938687,87.8274604,46.06193778,109,10,53
watermelon,25.50405534,81.40297428,48.47833278,80,16,46
watermelon,26.20234499,80.38266489,56.47941847,100,18,52
watermelon,25.13735887,89.28272716,43.52897517,91,7,53
watermelon,25.92030221,83.47202566,42.10681516,86,6,53
watermelon,26.6634609,89.98405233,57.40847165,107,5,52
watermelon,24.06731461,81.64075303,51.75212401,103,16,49
watermelon,24.6774157,82.75411437,57.05709413,101,20,48
watermelon,26.11440416,87.64081095,58.48160844,85,25,47
watermelon,26.81530456,87.65694462,55.74073582,84,7,51
watermelon,25.15623099,80.27525115,55.49541453,102,28,54
watermelon,25.2801372,83.15393658,49.29456609,98,25,52
watermelon,26.22005978,80.90127035,49.08553937,97,25,50
watermelon,24.92093261,80.61750795,50.55710813,90,16,45
watermelon,26.21667586,81.01009354,54.65423596,95,12,46
watermelon,26.81383586,87.21986949,51.70497792,82,23,49
watermelon,24.31334971,87.47409052,48.11248366,82,25,51
watermelon,24.29105004,88.04541346,51.26046418,110,28,46
watermelon,24.42998931,86.33904774,48.58241822,118,21,51
watermelon,25.66576039,88.6984228,54.22722466,120,20,45
watermelon,25.07803672,83.46230461,56.39962921,91,7,52
watermelon,24.88910524,85.87059083,51.70699144,81,6,55
watermelon,25.42900869,82.91481799,56.34144589,101,13,54
watermelon,24.37118217,87.1269128,44.63907691,101,17,55
watermelon,26.4930645,88.59143088,46.06382209,111,6,53
watermelon,25.83202912,89.00481725,45.24690619,107,10,49
watermelon,24.41592661,89.39655519,40.32161859,115,11,46
watermelon,24.37190239,81.2514818,44.20899581,84,25,52
watermelon,24.24782473,83.03687902,54.7657624,120,7,47
watermelon,24.64458469,85.49938185,48.31219031,91,12,46
watermelon,24.89681131,86.10782926,53.14626213,89,22,52
watermelon,25.41864024,81.12122989,49.52320689,113,19,46
watermelon,26.26028739,86.14585891,58.97878791,97,22,50
watermelon,24.90123934,87.20772913,46.59207341,117,30,50
watermelon,24.84740848,89.20454622,59.67927244,90,14,52
watermelon,26.98212846,86.70068316,42.91292205,104,23,47
watermelon,26.90435747,86.25426228,59.75980023,81,16,45
watermelon,25.86475496,86.67468041,41.16554802,88,5,47
watermelon,26.70607759,81.14149505,51.51033554,92,7,45
watermelon,26.44019475,80.91934337,47.81847573,81,18,50
watermelon,26.283443,84.42478917,50.78669728,111,5,55
watermelon,26.84366082,83.85039964,40.228644,108,23,51
watermelon,26.03967219,83.9862443,43.87712348,113,30,50
watermelon,24.92994759,85.00802358,48.75859458,83,10,53
watermelon,25.50736962,84.24340241,44.2068997,101,11,51
watermelon,25.4438391,87.9392312,57.51549686,114,21,55
watermelon,26.12588914,86.5507939,40.71210074,99,6,45
watermelon,25.10474753,87.5267616,59.26519444,92,20,55
watermelon,26.27520631,86.63249555,54.38748495,92,7,48
watermelon,26.27061608,83.09194521,46.76837499,91,24,55
watermelon,26.73690828,87.82430156,47.46447019,110,21,54
watermelon,25.04746944,85.5667282,56.72496677,112,25,51
watermelon,24.69368934,85.56967628,48.99390828,89,25,54
watermelon,24.54356968,84.60808277,42.00660251,100,10,53
watermelon,25.89762315,81.96664832,54.49960057,83,22,54
watermelon,26.6333118,84.31756844,56.31866159,95,14,50
watermelon,25.35794749,80.45846265,47.72078245,119,30,49
watermelon,25.28784623,89.63667876,58.28697664,97,12,47
watermelon,26.63838589,84.69546874,48.32428609,110,7,45
watermelon,25.3310446,84.30533791,41.53218699,96,18,50
watermelon,26.89750174,83.89241484,43.97193745,83,23,55
watermelon,26.98603693,89.4138489,58.54876687,120,24,47
muskmelon,27.57826922,94.11878202,28.08253201,115,17,55
muskmelon,27.82054812,93.03555162,26.32405487,114,27,48
muskmelon,29.09910406,94.22237826,22.52497327,101,25,52
muskmelon,28.04943594,90.83130708,20.76223014,118,18,52
muskmelon,29.91690582,94.55695552,28.16057247,95,26,45
muskmelon,29.86895762,93.25103208,26.26243014,81,25,49
muskmelon,29.17220859,92.21405224,21.30290472,117,24,53
muskmelon,29.24908541,90.06998135,25.93496537,114,30,51
muskmelon,27.76317235,90.35567642,25.21609113,113,6,52
muskmelon,28.82629037,94.26765349,26.23838511,108,26,52
muskmelon,28.52379742,92.09688432,29.86681385,81,30,48
muskmelon,29.06785065,90.97685539,29.1194739,115,9,52
muskmelon,29.08417927,90.73891887,25.33014238,83,7,45
muskmelon,28.47090661,94.79453182,21.08484101,84,21,55
muskmelon,28.27973674,90.38971208,21.58992507,109,26,45
muskmelon,28.47212559,91.21322065,20.88620369,95,27,55
muskmelon,29.68846716,94.30111601,26.83924845,119,5,55
muskmelon,27.02415146,91.66737633,21.26034986,110,14,51
muskmelon,29.09588297,94.16748386,26.70581328,82,18,48
muskmelon,29.69238699,92.58862544,29.1102594,87,14,48
muskmelon,28.20619412,92.86798698,28.78654515,85,9,53
muskmelon,29.05248036,93.92217834,23.66620626,100,6,53
muskmelon,29.57240298,93.61870344,27.56918621,107,12,46
muskmelon,29.10968327,92.43510994,27.95602304,91,13,47
muskmelon,28.20480805,92.91440379,20.36001144,102,25,50
muskmelon,29.11858526,92.12543021,24.52020164,117,25,53
muskmelon,29.62800691,90.10051615,23.69586761,85,21,52
muskmelon,29.81196601,90.36881284,22.68766503,104,25,55
muskmelon,27.72338349,90.93897939,22.81863447,102,24,54
muskmelon,29.26092798,92.92367701,28.70627683,116,25,50
muskmelon,29.72791119,94.29753295,26.52364146,100,17,48
muskmelon,28.91105641,90.78413842,23.44398467,110,25,54
muskmelon,28.96361426,93.88482153,23.56130173,104,25,51
muskmelon,28.59052369,91.33617236,29.44008034,107,11,54
muskmelon,27.33897716,90.69759008,28.69113835,98,26,52
muskmelon,29.90415889,90.75284363,25.37828397,88,17,52
muskmelon,27.42711692,90.02696201,21.7508774,87,25,46
muskmelon,29.55657523,90.70937262,28.36535596,120,8,46
muskmelon,29.84070774,93.76312893,23.28207838,95,13,46
muskmelon,28.53545677,91.72742702,25.1290048,108,22,47
muskmelon,27.11535046,94.86907886,26.51924782,82,13,52
muskmelon,27.84492803,91.60666594,26.47844429,120,23,55
muskmelon,29.03157242,91.82172592,24.93861254,110,22,47
muskmelon,27.82424457,90.56698742,21.19014526,95,23,45
muskmelon,27.72653142,92.00687531,20.21126747,106,10,49
muskmelon,28.69708334,94.30759855,22.21807088,99,12,52
muskmelon,29.73019662,90.97015715,20.49035619,106,20,51
muskmelon,29.54097171,92.91778307,21.9653077,83,11,53
muskmelon,28.80311922,91.78336933,25.16359891,117,19,55
muskmelon,27.29035669,90.53330091,23.49535234,98,26,49
muskmelon,27.46583649,94.87679041,27.27899847,113,20,48
muskmelon,29.49401389,94.72981338,26.30820876,101,17,47
muskmelon,27.79161808,92.51054946,26.85422624,98,7,45
